Date,AAL_Close,AAL_Vol,AAPL_Close,AAPL_Vol,ALK_Close,ALK_Vol,AMZN_Close,AMZN_Vol,BHC_Close,BHC_Vol,CS_Close,CS_Vol,DB_Close,DB_Vol,GOOG_Close,GOOG_Vol,GS_Close,GS_Vol,HA_Close,HA_Vol,JNJ_Close,JNJ_Vol,MRK_Close,MRK_Vol,SP500_Close,SP500_Vol
6/9/2012,10.766109,9613800,20.960732,391196400,15.143994,1064400,251.380005,5361400,60.189999,2161500,15.211368,3220100,32.129906,3610800,348.394135,6109700,100.310349,6521500,5.520918,718500,54.265697,13075500,34.073772,9875400,1432.119995,3952870000
7/9/2012,11.444881,8939100,21.089975,329666400,15.333515,875600,259.140015,5029500,59.470001,1581500,15.824608,4904600,34.325436,5094200,351.756531,6490100,102.775276,6137100,5.443837,917400,54.29771,8403300,33.927433,8338300,1437.920044,3717620000
10/9/2012,11.312896,9006400,20.541376,487998000,15.346731,1123400,257.089996,2567200,59.150002,1006200,15.689994,3130100,34.325436,3216100,349.076569,5139100,101.31752,4225100,5.578729,740300,54.537682,11441300,34.08918,8995500,1429.079956,3223670000
11/9/2012,10.954656,8012700,20.474737,503983200,15.188065,1071800,255.669998,2524800,58.040001,1602500,16.071402,2753500,36.409904,4518800,344.802582,3761500,103.093346,3898500,5.578729,632000,54.553673,8821700,34.143085,8564500,1433.560059,3509630000
12/9/2012,11.143206,5036100,20.75989,712233200,15.302658,877600,255.630005,2273200,58.400002,1035200,16.864126,5894000,36.247585,3575100,344.150055,5304300,104.462715,4233700,5.646176,369300,54.513676,8230700,34.297131,8948500,1436.560059,3641200000
13-09-2012,10.605844,8627500,21.168703,598360000,15.368775,769200,260.23999,3525600,58.639999,1321400,17.073526,6319300,36.623482,4991800,351.701721,5337900,106.609589,5261600,5.71362,506100,55.185589,13006300,34.724777,11859900,1459.98999,4606550000
14-09-2012,9.927068,13641000,21.425959,600474000,15.240952,1897200,261.269989,3666200,56.369999,4103800,17.282923,5105400,37.810944,3636000,353.514954,5256500,107.219185,6187700,5.607634,763000,54.76963,13024000,33.916142,16537400,1465.77002,5041990000
17-09-2012,9.955351,10504800,21.689409,398031200,15.170433,1129800,258,2306300,55.900002,1394400,17.492325,3744200,37.836571,2518900,353.664368,3027800,105.929314,3598300,5.646176,354600,54.593674,11584100,34.211605,11010400,1461.189941,3482430000
18-09-2012,9.719666,6980600,21.755436,373503200,15.020582,1266200,258.75,2215000,55.540001,1516800,17.193182,2988300,36.273212,3554700,357.798889,4149000,105.911629,3033300,5.501648,469200,54.833637,8063100,34.273819,7534000,1459.319946,3377390000
19-09-2012,10.341875,10926500,21.761318,326874800,15.210104,1345000,261.679993,2636800,55.689999,871700,17.208138,1826200,36.48679,2032100,362.391663,6219700,105.151833,4818300,5.61727,473800,54.873631,9911300,34.608143,9818100,1461.050049,3451360000
20-09-2012,10.068478,4523100,21.655943,336568400,15.038215,872000,260.809998,2913600,55.689999,1090000,16.961344,2259100,36.068188,2105800,362.7005,5836500,103.923813,4448100,5.559459,331000,55.113594,8704000,34.903625,9965000,1460.26001,3382520000
21-09-2012,10.059052,6524500,21.69902,571589200,14.861916,1369600,257.470001,6059300,55.110001,1968000,17.110916,3494500,36.435532,2124600,365.624542,12765800,103.119835,8188700,5.578729,764700,55.241596,19064400,34.919151,20254600,1460.150024,4833870000
24-09-2012,9.908215,5220900,21.410767,639766400,14.822248,1702800,254.800003,2707900,54.98,1757000,16.871603,1972000,36.264675,1261500,373.290802,7154200,103.013809,3697500,5.530553,306500,55.193588,9082100,35.097992,9989300,1456.890015,3008920000
25-09-2012,9.691381,5187200,20.876118,518789600,14.839877,2041400,252.460007,4405800,55.48,1845100,16.535067,2518900,35.393295,2199700,373.181213,12162400,100.275032,4547700,5.443837,375400,55.449562,11625400,35.074657,12805200,1441.589966,3739900000
26-09-2012,9.898786,4038400,20.617001,576503200,15.752219,2362600,249.669998,2920500,55.27,954700,16.05644,3068300,33.812855,3324800,375.323212,11388200,99.903954,5185100,5.424567,427700,55.193588,9971900,34.996918,12652800,1433.319946,3565380000
27-09-2012,9.766803,4036000,21.117252,594090000,15.65966,1217000,256.589996,3397400,55.59,947800,16.228451,2484200,34.598804,1841600,376.837524,7891600,101.803444,3898900,5.511283,325200,55.201607,8253200,35.167969,9834300,1447.150024,3150330000
28-09-2012,9.861077,4404600,20.67651,535110800,15.452512,1430600,254.320007,2456600,55.27,1193700,15.817129,2224500,33.872658,1955300,375.841248,5587700,100.434052,3653700,5.386028,455400,55.121601,10293200,35.066891,12497300,1440.670044,3509230000
1/10/2012,10.134469,6120000,20.437534,543594800,15.50099,1748400,252.009995,2581200,56.16,1653700,16.206013,2827500,34.351059,1573300,379.467651,6359700,103.243523,5338600,5.357121,608800,55.297588,9647200,35.160194,8553700,1444.48999,3505080000
2/10/2012,10.257028,4690000,20.497047,627992400,15.725779,947000,250.600006,2195800,55.869999,783300,16.467762,3365100,34.889259,2018000,377.081604,5601200,103.588066,3681300,5.357121,395600,55.161598,10062700,35.35458,7429500,1445.75,3321790000
3/10/2012,11.105494,13775400,20.811337,424281200,16.047514,1384000,255.919998,2745600,56.950001,1828100,16.512636,2292100,35.641041,2767400,379.826324,4433100,104.171181,3036400,5.607634,814600,55.193588,8557900,35.595615,8455800,1450.98999,3531640000
4/10/2012,11.001794,6893400,20.667206,370725600,15.994633,942000,260.470001,2700400,56.939999,1265000,16.879082,2434800,36.162155,1688200,382.590942,4926700,105.929314,3743200,5.67508,622500,55.409569,9395900,35.859985,8953800,1461.400024,3615860000
5/10/2012,10.992366,6819600,20.226774,594006000,16.096001,672000,258.51001,2806500,56.700001,485500,16.879082,1529200,36.076729,1563800,382.391693,5492200,105.408043,3938300,5.607634,398000,55.713535,9429900,35.984379,11893000,1460.930054,3172940000
8/10/2012,10.907519,2946500,19.779833,637994000,16.285521,1593600,259.059998,1762300,56.52,440100,16.632286,1475800,35.726471,791700,377.505005,3931800,105.540558,2140400,5.492013,457700,55.54557,6444600,36.031021,7033700,1455.880005,2328720000
9/10/2012,10.65298,4592900,19.707926,838597200,16.056335,1123800,250.960007,3494800,55.889999,572800,16.318193,1475500,34.889259,1378000,370.655701,6028900,105.69075,3260600,5.145149,2415700,54.721653,15365900,35.898861,10030900,1441.47998,3216320000
10/10/2012,10.69069,3567500,19.864758,510356000,16.118042,1134000,244.990005,3948300,55.259998,980700,16.505156,2509700,35.171181,1008100,370.889801,4095000,106.088333,2829600,5.106609,828900,54.569672,10710100,35.455669,9475300,1432.560059,3225060000
11/10/2012,10.530424,4540700,19.467718,546081200,16.11363,881400,244.220001,3447300,56.040001,515600,16.886562,1983100,36.426991,1558600,374.336884,4785600,107.775764,4707200,5.116243,368900,54.369686,9505500,35.339031,7022600,1432.839966,3672540000
12/10/2012,10.709543,3540300,19.517622,460014800,16.228224,647600,242.360001,2203200,55.740002,481500,16.774384,1904500,35.837524,1479300,370.984467,4826400,106.194344,4054900,5.174055,401300,54.369686,8685500,35.471207,6844300,1428.589966,3134750000
15-10-2012,10.766109,3734800,19.674141,432502000,16.351625,643400,244.179993,2959800,56.349998,599400,17.245531,1659200,36.777248,1431000,369.106506,6060700,109.993317,6412000,5.251135,309900,54.873631,14868000,36.225422,10281300,1440.130005,3483810000
16-10-2012,10.916947,3401000,20.139996,549771600,16.510296,1140200,243.940002,2204100,57.669998,1091400,17.66433,3260000,38.460201,2623700,370.959564,4131800,108.862465,10115900,5.193324,576000,55.633541,13688800,36.676384,11954200,1454.920044,3568770000
17-10-2012,10.954656,4610600,19.979437,389037600,16.646936,1112600,247.490005,3302700,58.610001,1342600,18.008343,3042200,39.510986,2415300,376.334412,4602900,110.364365,6712400,5.231864,269600,56.793407,26522700,36.84745,10132900,1460.910034,3655320000
18-10-2012,11.048931,6363500,19.608433,476624400,16.823233,1351200,244.850006,5305300,58.07,1046200,18.128,3220400,39.613499,2276400,346.202362,24977900,110.567596,5375100,5.125879,568400,58.009251,33591100,37.290649,10986100,1457.339966,3880030000
19-10-2012,10.813245,3807900,18.90176,744086000,16.646936,1194200,240,4395300,56.439999,1658300,17.567108,2165100,37.998886,2371900,339.622009,23050400,109.215866,5876400,5.029528,452500,57.481342,18391000,36.567543,12976500,1433.189941,3875170000
22-10-2012,11.237479,4677500,19.65152,546730800,16.783566,1262400,233.779999,4500000,55.990002,740000,17.626936,1687400,38.665234,1897100,338.067841,8141500,108.464897,3643000,5.058433,765000,57.417343,14033400,36.139896,14021400,1433.819946,3216220000
23-10-2012,11.397744,7749700,19.01086,707145600,16.845266,1260000,234.309998,4430800,54.619999,792900,17.163269,2721100,37.315453,2533400,338.904694,5855000,105.134171,5818500,5.174055,702000,56.705406,11086000,35.681152,12504200,1413.109985,3587670000
24-10-2012,11.661714,11283300,19.11841,558527200,16.902563,1392000,228.490005,3678700,55.02,608000,16.916473,3769700,36.999367,1551400,337.385406,5011600,105.814438,3662000,5.530553,1404500,56.585438,8572000,35.673374,9639700,1408.75,3385970000
25-10-2012,11.284616,5623700,18.89246,656325600,16.823233,1402800,222.919998,6741300,55.27,595900,17.095963,3670600,37.144592,1479600,337.614532,4820100,105.770287,4128800,5.607634,923400,56.905388,9672700,35.999935,10971500,1412.969971,3512640000
26-10-2012,11.237479,5664500,18.720743,1018432800,16.87612,2113600,238.240005,11367500,55.619999,643600,16.864126,1892900,37.392334,2448800,336.314423,3916200,105.522896,3960900,5.540189,519300,56.713417,8965200,35.883301,11940500,1411.939941,3284910000
31-10-2012,11.48259,5144500,18.451712,510003200,16.854084,1515800,232.889999,4797600,55.93,1071300,17.454935,1845400,39.049664,1994300,338.879791,3085400,108.129173,3679700,5.71362,487200,56.649433,9950600,35.478973,13535000,1412.160034,3577110000
1/11/2012,11.831406,5001800,18.489529,361298000,17.189051,2068800,232.139999,3905100,56.759998,1117800,17.813898,1347800,39.801445,1713800,342.511169,4115500,110.302521,3336200,5.790701,664000,57.193375,11226000,35.720016,12166000,1427.589966,3929890000
2/11/2012,11.812551,4813500,17.877693,599373600,17.206675,1334200,232.419998,3374700,56.369999,2530500,17.537197,1162600,38.853176,1383600,342.675568,4666100,108.888962,3188800,5.781066,598300,56.713417,7946700,35.766678,11050500,1414.199951,3732480000
5/11/2012,11.91625,4571300,18.120073,529135600,17.687092,2141600,234.330002,1846100,55.290001,1116600,17.514761,928600,38.639599,1135400,340.204834,3283900,109.622261,2568700,5.77143,673700,56.62542,6874500,35.510086,8981200,1417.26001,2921040000
6/11/2012,11.944534,3449100,18.065214,374917200,18.273281,2213800,237.559998,2661300,54,1803800,18.098085,1083200,39.374294,911200,339.587158,3177300,111.539383,3986000,5.829242,696500,56.801403,7927500,35.704483,8735300,1428.390015,3306970000
7/11/2012,11.869115,7272000,17.373989,793648800,17.828129,1898400,232.059998,3624200,53.330002,1724700,17.350229,1992400,37.66571,2967000,332.314392,4481200,104.233025,7075800,5.781066,694500,56.265472,12719700,34.569267,24067900,1394.530029,4356490000
8/11/2012,12.274496,10188000,16.743479,1056146000,18.141054,2022800,227.350006,2982400,54.07,1390300,17.08848,1174800,36.965195,1419900,324.927094,5213300,101.838791,6252100,5.819607,488000,55.713535,12652100,34.0872,16329900,1377.51001,3779520000
9/11/2012,11.88797,6560000,17.033361,929913600,17.933903,1566600,226.309998,3092500,53.959999,2094600,16.90152,1473600,36.179241,2457000,330.277039,6251500,102.616272,4823100,5.790701,549300,55.889523,10511700,34.250481,13995200,1379.849976,3647350000
12/11/2012,11.586291,6752100,16.901649,515802000,18.220388,1435800,226.470001,2128800,54.98,1117800,17.04361,786200,36.375729,1090000,331.706696,2822300,103.579231,2453600,5.800336,312500,55.737541,9761000,34.227154,7329800,1380.030029,2567540000
13-11-2012,11.869115,6257900,16.903831,532949200,18.21158,1856400,226.600006,2629800,55.040001,1512900,16.938911,1297400,36.495335,1271000,328.294464,3200200,102.898972,3156600,5.781066,750700,55.601551,8244500,33.962795,9599100,1374.530029,3455550000
14-11-2012,11.322325,8794800,16.716387,477170400,17.858984,1863800,222.949997,3034100,53.560001,1323600,16.497677,2002500,35.623955,1526600,325.05661,3349200,100.928795,3885700,5.665445,1250300,55.409569,10470700,33.472946,14206900,1355.48999,4109510000
15-11-2012,11.369462,5942800,16.365795,789910800,18.017651,1922000,220.600006,3404700,53.32,1283800,16.729507,1591500,36.409904,1613600,322.421478,3711500,101.988983,3702900,5.559459,501300,55.249584,11803600,33.278549,12283200,1353.329956,3928870000
16-11-2012,11.08664,5440000,16.429937,1266893600,17.947132,1988000,225.229996,4352800,55.029999,2092300,16.407936,2253100,35.512897,2283600,322.381622,6902000,102.342361,4515900,5.588364,615100,55.345573,14272300,33.488495,16636500,1359.880005,4045910000
19-11-2012,11.378889,3719000,17.614664,823317600,18.304132,1756400,229.710007,3591200,55.290001,1059700,17.140833,2008800,36.948109,1415700,332.857361,4754100,104.515724,3868600,5.646176,319500,55.393578,12337400,33.698429,9189700,1386.890015,3374800000
20-11-2012,11.774838,4975500,17.464596,642754000,18.43195,1662000,233.779999,2771700,55.119999,737700,16.908997,2842400,36.384277,1482600,333.73407,4192900,104.330223,3304000,5.665445,267000,55.729527,9859500,33.869492,10905100,1387.810059,3207160000
21-11-2012,11.755986,3141200,17.489189,373002000,18.427546,818800,238.029999,2959300,55.02,657200,16.938911,641800,36.136528,999800,331.691742,4240200,103.985664,2075200,5.636539,172800,55.665554,7639900,34.126072,7288000,1391.030029,2667090000
23-11-2012,11.784268,1464800,17.794329,272826400,18.727247,636800,239.880005,1776800,55.389999,607000,17.305357,734900,37.477768,857000,332.737823,1851800,106.291519,1977500,5.723257,171700,56.133591,5450100,34.429317,4477800,1409.150024,1504960000
26-11-2012,12.180223,7475600,18.355711,630579600,18.722841,1164000,243.619995,4178300,56.189999,1309200,17.170744,1403400,36.990822,848200,329.340546,4425700,106.848129,3371000,5.819607,363600,55.754299,9884800,34.367107,9381100,1406.290039,2948960000
27-11-2012,11.991672,4426600,18.207819,533330000,18.630289,1012200,243.399994,3048500,54.91,1019200,17.178225,970000,37.101879,1657900,334.102692,5036100,104.612907,3875200,5.838877,338700,55.528351,8763200,34.118282,8869200,1398.939941,3323120000
28-11-2012,12.227357,4663100,18.150522,520864400,18.758099,1643400,247.110001,2743400,55.049999,1711900,17.312838,1404800,36.888306,3068900,340.558502,6106700,105.872795,3811200,5.896688,458800,55.91571,9983200,34.678123,10614800,1409.930054,3359250000
29-11-2012,12.25564,4453200,18.350416,514698800,18.780136,959600,251.270004,5310500,55.400002,2007300,17.679289,1388600,37.477768,1338800,344.653168,5573700,105.340454,2980800,6.021944,522100,55.859203,9853400,34.763653,9559500,1415.949951,3356850000
30-11-2012,12.151938,4889700,18.223381,391319600,18.841837,3951400,252.050003,3797400,55.279999,3198900,17.656851,1095400,37.699886,1332000,347.881042,6350800,104.506439,4264300,6.012309,559100,56.270771,13480700,34.44487,15017200,1416.180054,3966000000
3/12/2012,11.935106,3167000,18.251715,364280000,18.731659,1196400,250.330002,2990600,55.369999,1560500,17.66433,980500,37.802399,1183800,346.326874,4401300,105.047684,3613900,5.964133,430600,56.206215,9928900,34.553719,11620100,1409.459961,3074280000
4/12/2012,11.671141,5775300,17.929768,557068400,18.771328,1263200,252.490005,3114700,56.900002,3375300,18.045734,1682800,38.451664,2132200,344.224762,3998200,103.432892,3591600,6.002674,433000,56.375687,14278100,34.522621,9996900,1407.050049,3247710000
5/12/2012,11.4166,6484300,16.775864,1044638000,18.718437,1409200,253.960007,2852200,57.709999,2521600,18.457056,2372900,39.357204,2137100,342.625763,3738700,103.920868,3283000,5.954497,340800,56.464458,11037100,34.514839,11647000,1409.280029,4253920000
6/12/2012,11.88797,7057000,17.03896,1177212400,18.740471,1186200,253.369995,3557900,57.709999,1152700,18.374796,1368000,38.861725,2548500,344.274567,2935500,103.982971,2330900,5.993039,429300,56.529011,9459200,34.608143,8817000,1413.939941,3229700000
7/12/2012,12.038808,9250800,16.603369,787040800,18.731659,1364000,253.270004,2170300,57.790001,897900,18.262613,878200,38.289341,1905600,340.827484,3852900,103.424034,3960500,5.983404,509400,56.85181,10021300,34.701454,7869500,1418.069946,3125160000
10/12/2012,12.04824,4620200,16.496569,630484400,18.753693,1109400,247.770004,3503800,58.16,878600,18.195309,662500,37.751141,1263200,341.430237,2743600,103.814423,3331900,6.089391,770500,56.972851,9700300,34.58482,9347500,1418.550049,2999430000
11/12/2012,12.142513,6704500,16.856815,592345600,19.141544,1160400,250.690002,4185200,59.23,1298600,18.210264,870000,38.101398,1169400,347.138824,5395200,105.455788,5696500,6.301362,1078000,57.376347,14933700,35.136856,13583500,1427.839966,3650230000
12/12/2012,11.972815,4651700,16.782398,487144000,19.004921,828800,251.759995,2628100,59.259998,1368800,18.419662,2153700,38.084309,1696200,347.47757,4870100,104.772636,5372400,6.185742,619500,57.263371,11783300,35.191292,11250000,1428.47998,3709050000
13-12-2012,12.227357,6238500,16.492517,625259600,19.101879,761200,251.25,2460200,58.080002,1460300,18.419662,2043100,37.118965,2588200,350.037964,6915500,105.136398,3329100,6.282092,454900,57.093914,8838900,34.500511,13744400,1419.449951,3349960000
14-12-2012,12.095373,4226800,15.872908,1009579200,19.022547,1152800,249.190002,2526900,59.029999,1496600,18.367317,1184200,36.597843,1948000,349.669342,4276100,105.899399,3717200,6.301362,345200,57.045475,10263600,34.17865,13186000,1413.579956,3210170000
17-12-2012,12.057663,7924700,16.154379,757607200,19.383959,1264400,253.860001,2277000,59.459999,1677400,18.434622,3553400,36.828503,1528100,359.04422,6093400,109.563637,5476700,6.359172,387000,57.247238,14317200,34.249306,13280200,1430.359985,3455610000
18-12-2012,12.208502,5615000,16.623606,625685200,19.555851,1741800,260.399994,4961000,59.91,1724400,18.771156,1601900,37.785313,1380000,359.18866,6032300,113.360985,8040300,6.349538,526600,57.255295,16352400,34.728146,14081000,1446.790039,4302240000
19-12-2012,12.708154,9147700,16.387278,449369200,19.745363,1552000,257.98999,2300000,59.75,1710400,18.726284,2825200,38.024517,1316200,358.71048,3851500,112.89962,5525400,6.551876,658900,56.997051,11865600,34.272854,11693100,1435.810059,3869800000
20-12-2012,12.764718,8658800,16.24468,481689600,19.79826,1093800,261.5,2584600,61.029999,2521400,18.943161,1896000,38.263714,1032200,359.831268,3326400,115.09108,4402500,6.416983,593500,57.093914,11775800,33.09536,33648000,1443.689941,3686580000
21-12-2012,12.670445,6081200,16.169952,596268400,19.577883,2223600,256.920013,4704600,60.84,2137300,18.397226,1478500,37.315453,1866000,356.478821,7078300,113.955406,6393300,6.349538,811900,56.706539,22142300,32.592964,28709200,1430.150024,5229160000
24-12-2012,12.566745,1158400,16.196102,175753200,19.458883,380800,258.619995,984400,60.389999,652600,18.314962,409900,37.195854,249300,353.425262,1688000,113.156906,1359300,6.291728,120500,56.504795,5006500,32.514469,6482700,1426.660034,1248960000
26-12-2012,12.47247,1978800,15.972859,302436400,19.163588,1166800,248.630005,4152700,60.310001,777400,18.307486,712300,37.118965,634500,353.11145,2373500,112.819794,2210100,6.185742,443000,56.625847,7737300,32.451679,7129500,1419.829956,2285030000
27-12-2012,12.349913,3663200,16.037003,455120400,19.066622,878200,248.309998,3639300,59.68,2035400,18.442097,1683700,37.904911,1509800,351.826263,3307000,112.385033,3263500,6.195377,350100,56.561291,10700400,32.341766,11401600,1418.099976,2830180000
28-12-2012,12.057663,4261800,15.866683,354278400,18.833023,1180000,245.179993,1858700,58.869999,673200,18.090611,829300,37.007908,852900,348.697998,2814500,111.364716,1859200,6.224281,464500,56.069038,9691100,31.902168,11319400,1402.430054,2426680000
31-12-2012,12.72701,7005600,16.56974,659492400,18.991693,1383200,250.869995,3419000,59.77,1944000,18.367317,1169200,37.836571,1656300,352.369232,4009600,113.174637,3623000,6.330267,528200,56.569351,12770000,32.137665,14317400,1426.189941,3204330000
2/1/2013,13.179525,6662000,17.094694,560518000,19.366329,2173400,257.309998,3271000,60.75,2440500,18.905769,1897300,38.819004,1515000,360.274597,5101500,116.812286,4449000,6.494065,678100,57.166523,12874200,32.451679,15956900,1462.420044,4202600000
3/1/2013,12.87785,5398400,16.87892,352965200,19.727739,2602600,258.480011,2750900,61.07,2613500,18.816029,3006000,38.53709,1489300,360.483826,4653700,116.173492,4584600,6.600051,431500,57.085827,9598300,33.228825,23543400,1459.369995,3829730000
4/1/2013,13.886582,12048300,16.408764,594333600,20.000994,1215000,259.149994,1874200,60.709999,3051800,19.287174,1686500,39.152176,732200,367.607117,5547600,119.340881,5234600,6.850563,691800,57.739479,11631800,32.946213,15428500,1466.469971,3424290000
7/1/2013,13.990282,5730600,16.312239,484156400,20.428522,2080200,268.459991,4910000,61.310001,1213000,19.765799,1722300,39.96376,1723600,366.003143,3323800,119.119049,3556900,6.937279,474500,57.618446,7548800,33.063965,11503600,1461.890015,3304970000
8/1/2013,14.291961,8034400,16.35615,458707200,20.274263,1748000,266.380005,3010700,62.290001,1610800,19.735886,1566800,40.501957,1607800,365.280823,3364700,118.04554,2760200,6.792753,582600,57.626511,9825300,33.111073,14750900,1457.150024,3601600000
9/1/2013,14.263678,8493100,16.100521,407604400,20.410894,1069200,266.350006,2265600,63.82,1605200,20.03503,1561600,40.578842,1089700,367.681824,4064500,119.17231,3666500,6.349538,2242600,57.884747,7672800,33.432907,10073100,1461.02002,3674390000
10/1/2013,14.273105,5248800,16.3001,601146000,20.261042,1035200,265.339996,2863400,63.91,1279200,20.633312,2476900,42.295971,2450100,369.35556,3685000,121.878326,5960700,6.243551,1185100,58.255959,11888500,33.582066,12970500,1472.119995,4081840000
11/1/2013,13.933718,4829400,16.200155,350506800,20.644485,1421200,267.940002,2413300,63.630001,1064400,20.558525,1424300,42.389942,1198100,368.613342,2579900,121.665428,3211700,6.320632,611700,58.385063,7766700,33.935318,12140100,1472.050049,3340650000
14-01-2013,13.830016,5978000,15.622575,734207600,20.463781,1008800,272.730011,4275000,63.580002,695000,20.805321,1729400,42.236168,1007200,360.274597,5749200,120.778183,2855800,6.282092,584100,58.554527,7386000,34.021656,11117100,1470.680054,3003010000
15-01-2013,13.490631,7384900,15.129693,876772400,20.582783,860800,271.899994,2326900,63.700001,1396800,20.872627,1682800,42.031143,1143800,361.111481,7884700,120.299088,4322800,6.262821,548700,58.401192,7795100,33.652718,11876600,1472.339966,3135350000
16-01-2013,13.792309,4263600,15.757706,690804800,20.706192,1060200,268.929993,2065600,63.52,1232900,20.872627,2583900,41.527103,1596800,356.259644,4061900,125.178825,10650800,6.416983,1099300,58.570683,8779900,33.393673,11909500,1472.630005,3384080000
17-01-2013,13.650897,4675000,15.651527,453678400,20.732635,1293800,270.480011,1884600,63.779999,1593700,21.059587,2388200,41.740681,1274300,354.331879,4439500,125.107841,6596000,6.378443,693800,58.828903,10570100,33.558514,15510600,1480.939941,3706710000
18-01-2013,13.613188,5297400,15.568091,472922800,20.556337,1258800,272.119995,2942000,63.77,1043000,21.283949,1963300,41.88591,912000,350.939606,6477700,128.159927,7349000,6.359172,505000,59.095211,13558600,33.739059,16434100,1485.97998,3795740000
22-01-2013,13.999711,6520700,15.716609,461546400,20.79434,1733800,270.190002,2137700,64.199997,1370000,21.598045,2062500,41.28791,2059400,350.12265,7613100,129.490784,5158400,6.52297,506400,58.659447,11469800,33.911762,12232600,1492.560059,3570950000
23-01-2013,14.207113,15854900,16.004307,861509600,20.560749,1288800,268.109985,2508900,63.84,1074400,21.201683,2266700,40.34819,1756800,369.36554,11862400,129.144745,3948700,6.407348,434900,58.788563,10155100,33.613461,14174300,1494.810059,3552010000
24-01-2013,13.830016,7112300,14.02685,1460852400,20.446156,1729800,273.459991,3417000,64.550003,1002900,21.792488,3321000,41.373341,1531300,375.696808,6790600,128.612427,4638200,6.397713,524600,58.990288,9369700,33.754757,12496300,1494.819946,3699430000
25-01-2013,14.112839,8381900,13.696181,1208026400,20.543119,1888200,283.98999,4968100,65.639999,1287700,22.166416,2486800,42.278881,1426800,375.427795,4468400,128.168839,4639400,6.291728,880500,59.652016,10421500,34.11586,13167300,1502.959961,3476290000
28-01-2013,14.169403,6544500,14.005986,785517600,20.745861,1687400,276.040009,4321400,65.550003,818300,22.009367,2052700,42.441204,965700,373.963287,3266300,127.893776,3045600,6.301362,652400,59.409927,9420900,33.699806,11850000,1500.180054,3388540000
29-01-2013,13.594333,10258600,14.268773,571158000,20.432928,1312600,260.350006,10172600,65.849998,1604900,21.99441,1591100,42.543716,930700,375.4328,3507200,130.511063,4519800,6.301362,816300,60.04744,12386500,34.272854,15720300,1507.839966,3949640000
30-01-2013,13.481203,4873200,14.223937,417155200,20.300705,862800,272.76001,13075400,66.169998,2315800,21.740137,2839000,43.039207,1908100,375.507507,3478900,130.555405,4083100,5.482378,3852300,59.789204,9245500,34.147259,12672600,1501.959961,3726810000
31-01-2013,13.462348,4575800,14.182214,319334400,20.33156,970800,265.5,6772100,66.32,1276600,22.091629,2422100,44.132698,3480100,376.434021,3280500,131.185349,3680900,5.559459,1650500,59.652016,10448700,33.951008,14539400,1498.109985,3999880000
1/2/2013,13.31151,5308600,14.12399,539484400,20.52549,1484800,265,6115000,67.25,1215200,22.630087,1812900,45.02116,2488100,386.351868,7520100,132.9953,4563800,5.376392,1633400,59.861835,10016300,32.836311,37688000,1513.170044,3836320000
4/2/2013,13.188952,4441000,13.772153,477117200,20.499046,1285400,259.980011,3723600,66.410004,1606100,21.381168,2793600,42.825634,2289300,378.092804,6103700,130.883682,4679400,5.231864,1904300,59.805359,9200700,32.067028,29409700,1495.709961,3390000000
5/2/2013,13.283226,4175900,14.255387,573347600,20.653309,952600,266.890015,4012900,66.639999,1041800,21.934584,1961500,43.67992,1268800,381.440277,3755300,133.483307,4219200,5.434202,1927500,60.249195,10230800,32.522324,21307300,1511.290039,3618360000
6/2/2013,13.726315,5239800,14.240132,593706400,20.900118,970000,262.220001,2770400,66.910004,627700,22.099112,1704000,43.150261,1518400,383.647003,4171700,134.077728,3940600,5.434202,740000,60.838284,12084000,32.255424,17383800,1512.119995,3611570000
7/2/2013,14.244823,16835700,14.663541,704580800,21.067602,1174400,260.230011,3975700,67.239998,689500,21.20916,3607400,41.945717,1667500,385.529938,5701600,133.314697,4890800,5.492013,935000,60.572002,9798200,32.184769,16174300,1509.390015,3614580000
8/2/2013,13.905437,8407500,14.875249,633158400,21.451046,1012600,261.950012,3879200,67.800003,725400,21.762573,2291000,42.210545,1702100,391.218628,6062700,134.503601,3612300,5.588364,1160000,60.910923,8153300,32.326077,14661800,1517.930054,2986150000
11/2/2013,13.632041,8882000,15.03027,517490400,21.508345,1125000,257.209991,3403700,67.559998,852700,21.740137,1073900,41.860287,1154400,389.749115,4351800,135.071426,3751400,5.569094,1175300,60.854454,5697100,32.48307,11412000,1517.01001,2684100000
12/2/2013,13.45292,8126000,14.65352,609053200,21.534792,1280200,258.700012,2943700,67.43,842700,21.964499,827800,42.603516,1094500,388.892334,3731900,136.730515,4309000,5.598,837900,61.169144,7598900,32.53801,9996000,1519.430054,3414370000
13-02-2013,13.820589,10259500,14.625648,475207600,21.825686,1146800,269.470001,5293000,67.5,916400,21.912144,1022800,42.184914,734900,389.968292,2405200,137.094284,4369100,5.665445,399000,61.056171,8014800,32.302525,15803300,1520.329956,3385880000
14-02-2013,13.188952,31879900,14.612492,355275200,21.468676,1206000,269.23999,3463000,66.389999,1223800,21.792488,1056000,41.646706,1345300,392.439056,3483500,138.345276,5035800,5.67508,547600,61.177212,9681800,32.333923,16332800,1521.380005,3759740000
15-02-2013,13.66975,15628000,14.411122,391745200,21.587681,1269800,265.089996,3979900,66.529999,1040400,21.568132,1045600,40.894932,1419000,394.964569,5480000,137.511276,4254400,5.626904,989200,61.459671,10528400,32.514469,15579100,1519.790039,3838510000
